LFPidx,channelN,session,sessionName,channelNames,cortexFlag,site,sitelabel,laminarFlag,depth,monkeyFlag,monkeyName,baseline_200_pBurst,target_200_pBurst,stopping_baseline_canceled,stopping_baseline_noncanc,stopping_baseline_nostop,stopping_ssd_canceled,stopping_ssd_noncanc,stopping_ssd_nostop,stopping_canceledBurstTime,stopping_noncanceledBurstTime,stopping_nostopBurstTime,stopping_canceledBurstOnset,stopping_noncanceledBurstOnset,stopping_nostopBurstOnset,stopping_canceledBurstOffset,stopping_noncanceledBurstOffset,stopping_nostopBurstOffset,stopping_canceledBurstDuration,stopping_noncanceledBurstDuration,stopping_nostopBurstDuration,stopping_canceledBurstVolume,stopping_noncanceledBurstVolume,stopping_nostopBurstVolume,stopping_canceledBurstFreq,stopping_noncanceledBurstFreq,stopping_nostopBurstFreq,error_noncanceled_pBurst,error_nostop_pBurst,error_noncanceledBurstTime,error_nostopBurstTime,error_noncanceledBurstOnset,error_nostopBurstOnset,error_noncanceledBurstOffset,error_nostopBurstOffset,error_noncanceledBurstDuration,error_nostopBurstDuration,error_noncanceledBurstVolume,error_nostopBurstVolume,error_noncanceledBurstFreq,error_nostopBurstFreq
435,15,25,xensef20120427c-01,AD31,1,2,p2,1,6,1,Xena,0.412151067323481,0.385057471264368,0.176,0.222929936305732,0.201401050788091,0.188,0.127388535031847,0.161120840630473,61.9558823529412,65.9090909090909,55.3821656050955,-137.308823529412,-156.515151515152,-159,175.235294117647,173.515151515152,144.210191082803,312.544117647059,330.030303030303,303.210191082803,213480840428.586,193217702790.788,199071606243.723,22.2205882352941,22.2424242424242,22.8789808917197,0.554140127388535,0.36077057793345,459.8,447.827838827839,-132.666666666667,-144.010989010989,171.4,148.589743589744,304.066666666667,292.600732600733,211443361253.396,174793629907.554,24.0333333333333,23.5457875457875
436,16,25,xensef20120427c-01,AD32,1,2,p2,1,7,1,Xena,0.449096880131363,0.421182266009852,0.236,0.191082802547771,0.204903677758319,0.172,0.10828025477707,0.183887915936953,64.327868852459,57.3636363636364,56.9393939393939,-158.27868852459,-114.409090909091,-152.739393939394,163.704918032787,172.318181818182,129.818181818182,321.983606557377,286.727272727273,282.557575757576,195512790173.44,172419879490.061,174403197335.053,22.6393442622951,21.3636363636364,22.9757575757576,0.515923566878981,0.341506129597198,470.411347517731,447.313432835821,-151.106382978723,-144.869402985075,171.446808510638,155.014925373134,322.553191489362,299.884328358209,211283770251.693,180069576864.536,22.7234042553191,22.9253731343284
437,17,25,xensef20120427c-01,AD33,1,2,p2,1,8,1,Xena,0.414614121510673,0.374384236453202,0.224,0.165605095541401,0.183887915936953,0.172,0.0955414012738854,0.17338003502627,59.0579710144928,43.8333333333333,60.8875,-181.826086956522,-150.208333333333,-142.73125,173.739130434783,189.541666666667,143.30625,355.565217391304,339.75,286.0375,232844403515.112,173317984983.749,170991645035.312,21.3913043478261,22.125,22.375,0.484076433121019,0.30122591943958,468.621621621622,437.179245283019,-148.792792792793,-151.221698113208,160.81981981982,149.650943396226,309.612612612613,300.872641509434,208805078312.873,203344256144.152,22.5135135135135,22.3632075471698
438,18,25,xensef20120427c-01,AD34,1,2,p2,1,9,1,Xena,0.246305418719212,0.233169129720854,0.152,0.127388535031847,0.117338003502627,0.112,0.0764331210191083,0.115586690017513,56.425,72.6428571428571,59.4631578947368,-177.975,-202.642857142857,-165.042105263158,175.075,110.214285714286,145.473684210526,353.05,312.857142857143,310.515789473684,217302330224.388,123040450064.513,180581065630.912,21.325,21.5,21.9684210526316,0.286624203821656,0.166374781085814,461.436363636364,437.521739130435,-166.254545454545,-158.608695652174,172.054545454545,153.565217391304,338.309090909091,312.173913043478,218565810039.852,246404192643.223,21.6363636363636,21.6086956521739
439,19,25,xensef20120427c-01,AD35,1,2,p2,1,10,1,Xena,0.238095238095238,0.238095238095238,0.148,0.133757961783439,0.108581436077058,0.128,0.10828025477707,0.110332749562172,63.5365853658537,47.2941176470588,56.3595505617978,-204.365853658537,-146.058823529412,-140.561797752809,181.463414634146,164.764705882353,151.044943820225,385.829268292683,310.823529411765,291.606741573034,275061626652.72,147012167895.784,201796246769.814,21.2682926829268,21.7058823529412,21.247191011236,0.337579617834395,0.176882661996497,457.256756756757,446.929078014184,-155.27027027027,-162.170212765957,191.675675675676,151.531914893617,346.945945945946,313.702127659574,228838079399.568,236263955006.034,21,22.1560283687943
440,20,25,xensef20120427c-01,AD36,1,2,p2,1,11,1,Xena,0.244663382594417,0.236453201970443,0.112,0.121019108280255,0.124343257443082,0.092,0.101910828025478,0.110332749562172,60.0857142857143,61.8888888888889,54.6626506024096,-170.657142857143,-162.611111111111,-145.951807228916,163.371428571429,183.166666666667,159.228915662651,334.028571428571,345.777777777778,305.180722891566,275411927507.25,189417800568.288,199982910869.162,22.6,22.8333333333333,20.9879518072289,0.261146496815287,0.201401050788091,465.96,448.656934306569,-150.82,-167.197080291971,179.22,162.656934306569,330.04,329.85401459854,232035407144.487,303641414786.369,19.88,22.1532846715328
441,21,25,xensef20120427c-01,AD37,1,2,p2,1,12,1,Xena,0.183087027914614,0.199507389162562,0.108,0.089171974522293,0.0840630472854641,0.1,0.0828025477707006,0.0998248686514886,54.7,40.8823529411765,62.7826086956522,-172.3,-170.470588235294,-166.434782608696,235.033333333333,187.588235294118,158.376811594203,407.333333333333,358.058823529412,324.811594202899,344248132263.416,200685291578.987,245524121619.075,20.7,20.9411764705882,21.0144927536232,0.305732484076433,0.136602451838879,476.785714285714,454.344444444444,-171.964285714286,-158.922222222222,173.892857142857,166.933333333333,345.857142857143,325.855555555556,238610207025.602,317509013585.357,20,21.7444444444444
442,22,25,xensef20120427c-01,AD38,1,2,p2,1,13,1,Xena,0.172413793103448,0.177339901477833,0.116,0.0764331210191083,0.0753064798598949,0.084,0.0764331210191083,0.0840630472854641,64.4,64.0833333333333,59.2272727272727,-180.04,-191.416666666667,-163.924242424242,224.4,144.5,162.939393939394,404.44,335.916666666667,326.863636363636,412447937546.047,177738442009.44,230959528955.125,21.68,21.5,21.0151515151515,0.254777070063694,0.138353765323993,458.520833333333,444.417475728155,-149.020833333333,-164.087378640777,203.833333333333,167.495145631068,352.854166666667,331.582524271845,257272894500.933,312583969040.803,19.3333333333333,22.2718446601942
443,23,25,xensef20120427c-01,AD39,1,2,p2,1,14,1,Xena,0.169129720853859,0.171592775041051,0.08,0.114649681528662,0.0893169877408056,0.064,0.0700636942675159,0.0963222416812609,65.7727272727273,70,59.2857142857143,-184.954545454545,-166.076923076923,-201.857142857143,215.818181818182,157.076923076923,170.614285714286,400.772727272727,323.153846153846,372.471428571429,383306005749.951,172744732248.641,258678444851.386,21.5454545454545,21.6923076923077,20.2142857142857,0.254777070063694,0.141856392294221,450.62962962963,438.71875,-140,-142.75,177.333333333333,162.3125,317.333333333333,305.0625,233682915199.775,305099413860.243,20.6481481481481,22.5416666666667
444,24,25,xensef20120427c-01,AD40,1,2,p2,1,15,1,Xena,0.150246305418719,0.151067323481117,0.08,0.101910828025478,0.0735551663747811,0.06,0.0636942675159236,0.0823117338003503,57.5,72.6,63.962962962963,-210.916666666667,-185.333333333333,-198.185185185185,209.208333333333,147.866666666667,197.944444444444,420.125,333.2,396.12962962963,391200721005.582,168316517108.332,284680063192.941,20.2083333333333,20.8666666666667,19.1851851851852,0.229299363057325,0.119089316987741,456,452.963414634146,-171.152173913043,-165.060975609756,208.586956521739,182.280487804878,379.739130434783,347.341463414634,282470980666.011,352806683861.831,19.9347826086957,21.1951219512195
445,7,26,xensef20120514d-final,AD23,1,3,p3,1,1,1,Xena,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
446,8,26,xensef20120514d-final,AD24,1,3,p3,1,2,1,Xena,0.0014367816091954,0.0014367816091954,0,0,0.0029940119760479,0,0,0.0029940119760479,NaN,NaN,86,NaN,NaN,-130,NaN,NaN,161,NaN,NaN,291,NaN,NaN,193947655704.159,NaN,NaN,29,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
447,9,26,xensef20120514d-final,AD25,1,3,p3,1,3,1,Xena,0.0747126436781609,0.0617816091954023,0.020979020979021,0.0333333333333333,0.0269461077844311,0.0559440559440559,0.0333333333333333,0.029940119760479,25.625,93.5,44,-273.625,-89.5,-141.1,151.75,340,151.7,425.375,429.5,292.8,314243872856.955,306989751003.624,214509948013.469,22.875,27,24.4,0.0833333333333333,0.0508982035928144,460.2,450.352941176471,-234.4,-152.470588235294,123.6,210.470588235294,358,362.941176470588,197327250340.952,242275636962.948,24.4,25.2352941176471
448,10,26,xensef20120514d-final,AD26,1,3,p3,1,4,1,Xena,0.432471264367816,0.441091954022989,0.181818181818182,0.3,0.218562874251497,0.202797202797203,0.116666666666667,0.209580838323353,49.8409090909091,67.7142857142857,44.936170212766,-163.636363636364,-78.5714285714286,-150.234042553192,131.886363636364,151.142857142857,142.510638297872,295.522727272727,229.714285714286,292.744680851064,281808772604.134,174393205980.454,229104299846.026,23.2954545454545,23.8571428571429,23.4787234042553,0.583333333333333,0.446107784431138,481.98,461.590243902439,-138.9,-129.175609756098,131.6,147.326829268293,270.5,276.50243902439,210818703643.971,206624845019.043,24.06,24.4682926829268
449,11,26,xensef20120514d-final,AD27,1,3,p3,1,5,1,Xena,0.528735632183908,0.551724137931034,0.230769230769231,0.2,0.248502994011976,0.244755244755245,0.233333333333333,0.245508982035928,54.0612244897959,73.55,50.8636363636364,-174.612244897959,-138,-139.80303030303,164.877551020408,142.55,136.55303030303,339.489795918367,280.55,276.356060606061,237816021817.563,215219366542.938,217569240802.527,22.265306122449,23.6,23.8257575757576,0.65,0.559880239520958,472.446153846154,454.243727598566,-127.030769230769,-136.777777777778,168.630769230769,140.845878136201,295.661538461538,277.623655913978,240635893683.78,202465056546.748,24,24.3906810035842
450,12,26,xensef20120514d-final,AD28,1,3,p3,1,6,1,Xena,0.531609195402299,0.51867816091954,0.251748251748252,0.233333333333333,0.266467065868263,0.237762237762238,0.283333333333333,0.230538922155689,54.9772727272727,65.7727272727273,49.3432835820896,-120.75,-98.5,-128.34328358209,150.772727272727,145.545454545455,129.820895522388,271.522727272727,244.045454545455,258.164179104478,177071955189.268,213922529852.949,194870004800.555,23.7954545454545,24.8636363636364,23.7985074626866,0.716666666666667,0.541916167664671,470.394366197183,449.350746268657,-150.577464788732,-137.179104477612,148.267605633803,134.041044776119,298.845070422535,271.220149253731,252782393784.95,211234098914.16,24.5070422535211,24.6231343283582
451,13,26,xensef20120514d-final,AD29,1,3,p3,1,7,1,Xena,0.59051724137931,0.530172413793103,0.363636363636364,0.316666666666667,0.287425149700599,0.258741258741259,0.283333333333333,0.278443113772455,54.9298245614035,54.08,55.3333333333333,-123.052631578947,-150.44,-125.846153846154,158.350877192982,180.24,127.128205128205,281.40350877193,330.68,252.974358974359,218075832406.432,270719318566.114,201714859032.749,23.6666666666667,22.8,23.8888888888889,0.666666666666667,0.538922155688623,462.641791044776,441.722419928826,-123.940298507463,-132.733096085409,142.507462686567,128.320284697509,266.44776119403,261.053380782918,207188579345.278,195028130547.616,24.5671641791045,23.9715302491103
452,14,26,xensef20120514d-final,AD30,1,3,p3,1,8,1,Xena,0.475574712643678,0.422413793103448,0.244755244755245,0.25,0.233532934131737,0.202797202797203,0.166666666666667,0.173652694610778,47.4318181818182,58.8947368421053,54.2,-179.25,-147.789473684211,-140.988888888889,180.545454545455,135.736842105263,141.933333333333,359.795454545455,283.526315789474,282.922222222222,334408420203.038,182395369207.645,206555202972.622,22.1590909090909,23.2105263157895,23.4,0.516666666666667,0.31437125748503,471.725,442.591463414634,-128.6,-150.432926829268,142.95,163.189024390244,271.55,313.621951219512,225993659980.955,208757576084.592,23.275,23.2743902439024
453,15,26,xensef20120514d-final,AD31,1,3,p3,1,9,1,Xena,0.435344827586207,0.390804597701149,0.300699300699301,0.183333333333333,0.191616766467066,0.188811188811189,0.183333333333333,0.158682634730539,52.974358974359,62.2941176470588,53.1,-203.384615384615,-167.176470588235,-143.814285714286,134.461538461538,141.647058823529,156.457142857143,337.846153846154,308.823529411765,300.271428571429,312743332234.848,238385055723.08,217579595572.755,22.2307692307692,22.6470588235294,22.8,0.4,0.239520958083832,463.225806451613,448.084905660377,-120.612903225806,-144.066037735849,133.161290322581,137.518867924528,253.774193548387,281.584905660377,235370525406.996,194776645718.301,23.1935483870968,23.9622641509434
454,16,26,xensef20120514d-final,AD32,1,3,p3,1,10,1,Xena,0.366379310344828,0.339080459770115,0.195804195804196,0.183333333333333,0.161676646706587,0.132867132867133,0.166666666666667,0.104790419161677,52.46875,62.75,53.2833333333333,-207.28125,-144.416666666667,-180.916666666667,160.375,139.166666666667,162.55,367.65625,283.583333333333,343.466666666667,392369716078.799,204099758394.89,241187917010.668,21.4375,20.9166666666667,21.9166666666667,0.383333333333333,0.20059880239521,476.75,445.842696629213,-158.107142857143,-129.426966292135,163.892857142857,151.898876404494,322,281.325842696629,279750854226.911,196056854991.138,22.7142857142857,23.7752808988764
455,17,26,xensef20120514d-final,AD33,1,3,p3,1,11,1,Xena,0.221264367816092,0.193965517241379,0.146853146853147,0.166666666666667,0.110778443113772,0.104895104895105,0.0833333333333333,0.0658682634730539,43.5454545454545,66.7777777777778,54.6875,-165.409090909091,-201,-232.84375,177.5,158.777777777778,135.59375,342.909090909091,359.777777777778,368.4375,255585595339.654,299154839077.625,232619965687.83,21.3636363636364,24,21.21875,0.183333333333333,0.0838323353293413,459.647058823529,431.066666666667,-230.882352941176,-148.1,221.235294117647,136.533333333333,452.117647058824,284.633333333333,358580429485.198,234713318933.071,20.9411764705882,24.5333333333333
456,18,26,xensef20120514d-final,AD34,1,3,p3,1,12,1,Xena,0.189655172413793,0.172413793103448,0.153846153846154,0.1,0.101796407185629,0.0769230769230769,0.0833333333333333,0.0778443113772455,39.6666666666667,59.6,60.375,-158.466666666667,-246.6,-204.65625,153.933333333333,263.8,153.59375,312.4,510.4,358.25,243251662748.821,390625241579.612,224591270182.207,19.4666666666667,18.2,19.875,0.2,0.092814371257485,443.375,439.647058823529,-173.3125,-145.382352941176,226,156.323529411765,399.3125,301.705882352941,334004275460.947,227149399568.066,20.25,22.8823529411765
457,19,26,xensef20120514d-final,AD35,1,3,p3,1,13,1,Xena,0.137931034482759,0.135057471264368,0.0629370629370629,0.0666666666666667,0.0718562874251497,0.0979020979020979,0.05,0.0748502994011976,42.0625,77.6666666666667,59.551724137931,-183.6875,-309.666666666667,-200.965517241379,142.5,206,207.275862068966,326.1875,515.666666666667,408.241379310345,263863231023.386,361587831490.515,269616579083.32,19.3125,15.3333333333333,20.3448275862069,0.25,0.110778443113772,460.823529411765,428.947368421053,-129.294117647059,-177.210526315789,185.470588235294,151.315789473684,314.764705882353,328.526315789474,246913954427.972,224331217527.722,20.6470588235294,21.8157894736842
458,20,26,xensef20120514d-final,AD36,1,3,p3,1,14,1,Xena,0.110632183908046,0.112068965517241,0.048951048951049,0.0833333333333333,0.0718562874251497,0.041958041958042,0.0333333333333333,0.0508982035928144,41.6666666666667,70,57.4347826086956,-236.666666666667,-248.2,-243.782608695652,206.833333333333,142.2,184.95652173913,443.5,390.4,428.739130434783,359568311962.861,365542466711.975,246962848650.034,19.3333333333333,18.6,19.2608695652174,0.116666666666667,0.0748502994011976,495.9,433.066666666667,-208.3,-185.266666666667,231.3,143.6,439.6,328.866666666667,368676938695.861,241111963531.396,16.9,21.4333333333333
459,21,26,xensef20120514d-final,AD37,1,3,p3,1,15,1,Xena,0.0833333333333333,0.104885057471264,0.048951048951049,0.05,0.0508982035928144,0.0629370629370629,0.05,0.0449101796407186,42.7272727272727,85.3333333333333,60.2631578947368,-263.090909090909,-306,-213.894736842105,185.909090909091,358.666666666667,195.105263157895,449,664.666666666667,409,361612238075.78,577541299555.5,208548997466.169,19.2727272727273,16,18.9473684210526,0.116666666666667,0.0598802395209581,497.363636363636,474.95652173913,-221.454545454545,-172.565217391304,278.090909090909,165.695652173913,499.545454545455,338.260869565217,434500161203.796,233100673274.534,16.8181818181818,21.5217391304348
460,22,26,xensef20120514d-final,AD38,1,3,p3,1,16,1,Xena,0.0804597701149425,0.0991379310344828,0.020979020979021,0.05,0.0598802395209581,0.0629370629370629,0.05,0.029940119760479,50.6666666666667,83.3333333333333,54.3125,-199.444444444444,-391,-269,280,294.333333333333,176.6875,479.444444444444,685.333333333333,445.6875,370245274676.908,619504153349.86,259499079901.941,18.1111111111111,16,18.5,0.116666666666667,0.0568862275449102,485.111111111111,435.95,-148.444444444444,-213.1,175.111111111111,177.15,323.555555555556,390.25,300886339035.846,258116506605.322,17.7777777777778,19.4
461,7,27,xensef20120515c-final,AD23,1,3,p3,1,1,1,Xena,0.000963391136801541,0.00289017341040462,0,0,0.001953125,0,0,0.00390625,NaN,50.5,43.5,NaN,-170,-331.5,NaN,263.75,170,NaN,433.75,501.5,NaN,1222468037613.67,210833474638.616,NaN,21.5,16.5,0.0116279069767442,0.001953125,544,357,-149,-263,144,746,293,1009,162785770240.399,1216475281446.99,15,22
462,8,27,xensef20120515c-final,AD24,1,3,p3,1,2,1,Xena,0.000963391136801541,0.00192678227360308,0,0,0.001953125,0.00467289719626168,0.0232558139534884,0,67,65.5,NaN,-120,-182,NaN,264,122.5,NaN,384,304.5,NaN,187788907159.8,161727610242.951,NaN,29,21.5,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
463,9,27,xensef20120515c-final,AD25,1,3,p3,1,3,1,Xena,0.0134874759152216,0.0115606936416185,0.00934579439252336,0.0116279069767442,0.0078125,0,0.0116279069767442,0.001953125,NaN,97,58,NaN,-398,-90,NaN,161,130,NaN,559,220,NaN,348918932192.459,73159297082.5891,NaN,16,28,0,0.01171875,NaN,449.333333333333,NaN,-192,NaN,167.833333333333,NaN,359.833333333333,NaN,169584029545.602,NaN,27.1666666666667
464,10,27,xensef20120515c-final,AD26,1,3,p3,1,4,1,Xena,0.0655105973025048,0.0635838150289017,0.0327102803738318,0.0348837209302326,0.017578125,0.0373831775700935,0.0232558139534884,0.015625,53.375,53.5,44.6,-126.875,-171.166666666667,-163.3,229.125,145.666666666667,178.5,356,316.833333333333,341.8,173909871089.216,129619025128.613,190112331326.851,23.375,25,23.25,0.0465116279069767,0.072265625,458.2,448.541666666667,-155,-167.666666666667,94.4,157.166666666667,249.4,324.833333333333,97230819992.7999,172813323225.954,28.6,25.2916666666667
