Channel,Session,Monkey,fixation_nostop,fixation_canceled,fixation_noncanceled,target_nostop,target_canceled,target_noncanceled,postaction_early_nostop,postaction_early_canceled,postaction_early_noncanceled,postaction_late_nostop,postaction_late_canceled,postaction_late_noncanceled,tone_nostop,tone_canceled,tone_noncanceled
12,25,Xena,0.010507880910683,0.012,0.0254777070063694,0.00700525394045534,0.012,0,0.00175131348511384,0,0,0.00525394045534151,0.004,0.0127388535031847,0.00525394045534151,0,0.00636942675159236
13,25,Xena,0.129597197898424,0.148,0.165605095541401,0.141856392294221,0.128,0.101910828025478,0.0735551663747811,0.112,0.127388535031847,0.0770577933450088,0.132,0.140127388535032,0.124343257443082,0.08,0.140127388535032
14,25,Xena,0.281961471103327,0.304,0.312101910828025,0.266199649737303,0.236,0.254777070063694,0.17338003502627,0.236,0.254777070063694,0.143607705779334,0.26,0.261146496815287,0.257443082311734,0.176,0.24203821656051
15,25,Xena,0.42031523642732,0.412,0.420382165605096,0.371278458844133,0.368,0.420382165605096,0.252189141856392,0.296,0.343949044585987,0.245183887915937,0.36,0.426751592356688,0.320490367775832,0.268,0.356687898089172
16,25,Xena,0.4430823117338,0.472,0.439490445859873,0.432574430823117,0.4,0.375796178343949,0.30122591943958,0.268,0.292993630573248,0.241681260945709,0.392,0.43312101910828,0.274956217162872,0.276,0.382165605095541
17,25,Xena,0.392294220665499,0.42,0.445859872611465,0.373029772329247,0.388,0.343949044585987,0.285464098073555,0.288,0.286624203821656,0.204903677758319,0.34,0.388535031847134,0.25569176882662,0.24,0.305732484076433
18,25,Xena,0.225919439579685,0.264,0.273885350318471,0.238178633975482,0.272,0.140127388535032,0.154115586690018,0.148,0.210191082802548,0.0980735551663748,0.116,0.229299363057325,0.157618213660245,0.164,0.24203821656051
19,25,Xena,0.225919439579685,0.244,0.280254777070064,0.222416812609457,0.26,0.222929936305732,0.134851138353765,0.148,0.184713375796178,0.112084063047285,0.172,0.254777070063694,0.176882661996497,0.196,0.273885350318471
20,25,Xena,0.243432574430823,0.256,0.299363057324841,0.227670753064799,0.244,0.235668789808917,0.12784588441331,0.188,0.159235668789809,0.140105078809107,0.18,0.203821656050955,0.17338003502627,0.16,0.267515923566879
21,25,Xena,0.182136602451839,0.204,0.210191082802548,0.182136602451839,0.208,0.203821656050955,0.106830122591944,0.128,0.127388535031847,0.0963222416812609,0.172,0.235668789808917,0.159369527145359,0.132,0.21656050955414
22,25,Xena,0.169877408056042,0.196,0.178343949044586,0.155866900175131,0.188,0.191082802547771,0.0945709281961471,0.116,0.152866242038217,0.0928196147110333,0.144,0.184713375796178,0.134851138353765,0.12,0.159235668789809
23,25,Xena,0.175131348511384,0.184,0.184713375796178,0.152364273204904,0.176,0.184713375796178,0.110332749562172,0.12,0.140127388535032,0.0945709281961471,0.156,0.197452229299363,0.134851138353765,0.148,0.178343949044586
24,25,Xena,0.159369527145359,0.156,0.159235668789809,0.122591943957968,0.184,0.171974522292994,0.0770577933450088,0.112,0.146496815286624,0.0840630472854641,0.12,0.165605095541401,0.120840630472855,0.132,0.184713375796178
7,26,Xena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26,Xena,0.0029940119760479,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0
9,26,Xena,0.0718562874251497,0.0909090909090909,0.05,0.062874251497006,0.0839160839160839,0.05,0.0508982035928144,0.041958041958042,0.05,0.0359281437125748,0.0629370629370629,0.0833333333333333,0.0688622754491018,0.027972027972028,0.0833333333333333
10,26,Xena,0.413173652694611,0.41958041958042,0.483333333333333,0.434131736526946,0.440559440559441,0.466666666666667,0.320359281437126,0.300699300699301,0.25,0.338323353293413,0.342657342657343,0.45,0.320359281437126,0.342657342657343,0.4
11,26,Xena,0.514970059880239,0.517482517482518,0.55,0.526946107784431,0.545454545454545,0.566666666666667,0.446107784431138,0.447552447552448,0.366666666666667,0.425149700598802,0.447552447552448,0.55,0.455089820359281,0.426573426573427,0.5
12,26,Xena,0.532934131736527,0.510489510489511,0.466666666666667,0.5,0.552447552447552,0.616666666666667,0.440119760479042,0.405594405594406,0.433333333333333,0.410179640718563,0.412587412587413,0.6,0.449101796407186,0.377622377622378,0.533333333333333
13,26,Xena,0.592814371257485,0.601398601398601,0.55,0.529940119760479,0.510489510489511,0.583333333333333,0.44311377245509,0.433566433566434,0.416666666666667,0.392215568862275,0.440559440559441,0.533333333333333,0.440119760479042,0.384615384615385,0.633333333333333
14,26,Xena,0.470059880239521,0.447552447552448,0.5,0.42814371257485,0.391608391608392,0.433333333333333,0.278443113772455,0.195804195804196,0.283333333333333,0.233532934131737,0.265734265734266,0.416666666666667,0.227544910179641,0.27972027972028,0.416666666666667
15,26,Xena,0.419161676646707,0.447552447552448,0.4,0.401197604790419,0.384615384615385,0.366666666666667,0.254491017964072,0.216783216783217,0.2,0.179640718562874,0.237762237762238,0.333333333333333,0.161676646706587,0.27972027972028,0.35
16,26,Xena,0.368263473053892,0.391608391608392,0.266666666666667,0.323353293413174,0.391608391608392,0.283333333333333,0.206586826347305,0.20979020979021,0.25,0.137724550898204,0.188811188811189,0.3,0.164670658682635,0.237762237762238,0.316666666666667
17,26,Xena,0.236526946107784,0.188811188811189,0.233333333333333,0.188622754491018,0.223776223776224,0.233333333333333,0.110778443113772,0.104895104895105,0.1,0.0479041916167665,0.104895104895105,0.15,0.101796407185629,0.132867132867133,0.233333333333333
18,26,Xena,0.191616766467066,0.181818181818182,0.166666666666667,0.182634730538922,0.181818181818182,0.166666666666667,0.101796407185629,0.118881118881119,0.116666666666667,0.0538922155688623,0.0979020979020979,0.166666666666667,0.0988023952095808,0.153846153846154,0.116666666666667
19,26,Xena,0.143712574850299,0.104895104895105,0.166666666666667,0.158682634730539,0.118881118881119,0.166666666666667,0.0898203592814371,0.111888111888112,0.0833333333333333,0.062874251497006,0.132867132867133,0.233333333333333,0.0898203592814371,0.125874125874126,0.15
20,26,Xena,0.11377245508982,0.0839160839160839,0.166666666666667,0.101796407185629,0.125874125874126,0.133333333333333,0.0598802395209581,0.0769230769230769,0.1,0.0389221556886228,0.0839160839160839,0.116666666666667,0.0808383233532934,0.104895104895105,0.183333333333333
21,26,Xena,0.0658682634730539,0.0839160839160839,0.133333333333333,0.107784431137725,0.104895104895105,0.133333333333333,0.0538922155688623,0.0699300699300699,0.0833333333333333,0.0419161676646707,0.0559440559440559,0.116666666666667,0.0718562874251497,0.0979020979020979,0.15
22,26,Xena,0.0778443113772455,0.0699300699300699,0.133333333333333,0.0898203592814371,0.111888111888112,0.15,0.0449101796407186,0.048951048951049,0.0833333333333333,0.0269461077844311,0.0699300699300699,0.116666666666667,0.0598802395209581,0.0699300699300699,0.116666666666667
7,27,Xena,0.001953125,0,0,0.001953125,0,0.0232558139534884,0.001953125,0,0,0,0,0.0116279069767442,0,0,0.0116279069767442
8,27,Xena,0.001953125,0,0,0,0.00467289719626168,0.0116279069767442,0,0,0,0,0,0,0,0,0
9,27,Xena,0.013671875,0.014018691588785,0.0116279069767442,0.013671875,0.00467289719626168,0.0116279069767442,0.00390625,0,0,0.0078125,0.00934579439252336,0,0.00390625,0,0
10,27,Xena,0.056640625,0.0794392523364486,0.0813953488372093,0.0625,0.0700934579439252,0.104651162790698,0.037109375,0.0280373831775701,0.0697674418604651,0.046875,0.0467289719626168,0.0348837209302326,0.044921875,0.014018691588785,0.0232558139534884
11,27,Xena,0.1875,0.228971962616822,0.104651162790698,0.216796875,0.233644859813084,0.209302325581395,0.125,0.168224299065421,0.127906976744186,0.154296875,0.154205607476636,0.151162790697674,0.181640625,0.149532710280374,0.13953488372093
12,27,Xena,0.279296875,0.378504672897196,0.255813953488372,0.32421875,0.275700934579439,0.395348837209302,0.212890625,0.214953271028037,0.27906976744186,0.203125,0.238317757009346,0.302325581395349,0.25,0.205607476635514,0.197674418604651
13,27,Xena,0.333984375,0.420560747663551,0.290697674418605,0.375,0.378504672897196,0.36046511627907,0.25390625,0.242990654205607,0.255813953488372,0.21484375,0.252336448598131,0.267441860465116,0.27734375,0.294392523364486,0.232558139534884
14,27,Xena,0.349609375,0.401869158878505,0.27906976744186,0.34375,0.35981308411215,0.36046511627907,0.244140625,0.205607476635514,0.244186046511628,0.189453125,0.247663551401869,0.313953488372093,0.2578125,0.313084112149533,0.232558139534884
15,27,Xena,0.3203125,0.397196261682243,0.337209302325581,0.306640625,0.308411214953271,0.27906976744186,0.212890625,0.168224299065421,0.267441860465116,0.185546875,0.233644859813084,0.313953488372093,0.2421875,0.289719626168224,0.313953488372093
16,27,Xena,0.326171875,0.369158878504673,0.290697674418605,0.291015625,0.322429906542056,0.267441860465116,0.22265625,0.200934579439252,0.244186046511628,0.14453125,0.224299065420561,0.267441860465116,0.2265625,0.336448598130841,0.267441860465116
17,27,Xena,0.220703125,0.191588785046729,0.197674418604651,0.197265625,0.252336448598131,0.22093023255814,0.1328125,0.126168224299065,0.174418604651163,0.09375,0.126168224299065,0.186046511627907,0.177734375,0.224299065420561,0.174418604651163
18,27,Xena,0.224609375,0.196261682242991,0.197674418604651,0.201171875,0.228971962616822,0.127906976744186,0.12890625,0.168224299065421,0.22093023255814,0.1015625,0.11214953271028,0.22093023255814,0.169921875,0.214953271028037,0.186046511627907
19,27,Xena,0.21484375,0.233644859813084,0.22093023255814,0.205078125,0.224299065420561,0.186046511627907,0.158203125,0.200934579439252,0.186046511627907,0.095703125,0.14018691588785,0.162790697674419,0.181640625,0.186915887850467,0.13953488372093
20,27,Xena,0.20703125,0.163551401869159,0.197674418604651,0.18359375,0.200934579439252,0.151162790697674,0.09765625,0.126168224299065,0.209302325581395,0.08203125,0.121495327102804,0.174418604651163,0.142578125,0.177570093457944,0.22093023255814
21,27,Xena,0.205078125,0.168224299065421,0.209302325581395,0.18359375,0.186915887850467,0.0930232558139535,0.107421875,0.126168224299065,0.197674418604651,0.083984375,0.116822429906542,0.209302325581395,0.14453125,0.168224299065421,0.186046511627907
22,27,Xena,0.208984375,0.158878504672897,0.174418604651163,0.17578125,0.205607476635514,0.127906976744186,0.10546875,0.14018691588785,0.209302325581395,0.099609375,0.0981308411214953,0.209302325581395,0.130859375,0.168224299065421,0.244186046511628
8,28,Xena,0,0,0,0.00210970464135021,0,0,0,0,0,0,0,0.00980392156862745,0,0,0
9,28,Xena,0.00210970464135021,0,0.0196078431372549,0.00210970464135021,0.00497512437810945,0,0.00210970464135021,0,0,0,0,0,0,0,0
10,28,Xena,0.00843881856540084,0.00497512437810945,0.0196078431372549,0.00210970464135021,0,0.00980392156862745,0.00421940928270042,0,0.00980392156862745,0.00843881856540084,0.00497512437810945,0,0.0126582278481013,0,0
11,28,Xena,0.0337552742616034,0.0398009950248756,0.0392156862745098,0.0337552742616034,0.0199004975124378,0.0490196078431373,0.0126582278481013,0.00497512437810945,0.0196078431372549,0.0147679324894515,0.0398009950248756,0.0196078431372549,0.0232067510548523,0.0298507462686567,0.0196078431372549
12,28,Xena,0.0886075949367089,0.0696517412935323,0.0588235294117647,0.0907172995780591,0.0995024875621891,0.0784313725490196,0.0253164556962025,0.0447761194029851,0.0490196078431373,0.0443037974683544,0.104477611940299,0.0686274509803922,0.0485232067510548,0.0895522388059701,0.0882352941176471
13,28,Xena,0.154008438818565,0.144278606965174,0.137254901960784,0.156118143459916,0.154228855721393,0.156862745098039,0.0886075949367089,0.0895522388059701,0.0980392156862745,0.0780590717299578,0.189054726368159,0.107843137254902,0.143459915611814,0.144278606965174,0.117647058823529
14,28,Xena,0.19831223628692,0.228855721393035,0.284313725490196,0.19620253164557,0.228855721393035,0.254901960784314,0.128691983122363,0.154228855721393,0.127450980392157,0.0928270042194093,0.17910447761194,0.137254901960784,0.175105485232068,0.238805970149254,0.245098039215686
15,28,Xena,0.246835443037975,0.258706467661692,0.284313725490196,0.221518987341772,0.243781094527363,0.303921568627451,0.170886075949367,0.154228855721393,0.215686274509804,0.168776371308017,0.17910447761194,0.215686274509804,0.183544303797468,0.258706467661692,0.264705882352941
16,28,Xena,0.322784810126582,0.343283582089552,0.343137254901961,0.284810126582278,0.313432835820896,0.362745098039216,0.206751054852321,0.233830845771144,0.235294117647059,0.156118143459916,0.208955223880597,0.196078431372549,0.179324894514768,0.258706467661692,0.303921568627451
17,28,Xena,0.221518987341772,0.283582089552239,0.225490196078431,0.229957805907173,0.223880597014925,0.254901960784314,0.158227848101266,0.134328358208955,0.186274509803922,0.107594936708861,0.189054726368159,0.156862745098039,0.151898734177215,0.213930348258706,0.235294117647059
18,28,Xena,0.236286919831224,0.26865671641791,0.274509803921569,0.219409282700422,0.218905472636816,0.235294117647059,0.158227848101266,0.199004975124378,0.215686274509804,0.147679324894515,0.199004975124378,0.245098039215686,0.208860759493671,0.248756218905473,0.215686274509804
19,28,Xena,0.232067510548523,0.228855721393035,0.225490196078431,0.215189873417722,0.228855721393035,0.274509803921569,0.166666666666667,0.174129353233831,0.215686274509804,0.162447257383966,0.213930348258706,0.215686274509804,0.172995780590717,0.26865671641791,0.225490196078431
20,28,Xena,0.221518987341772,0.223880597014925,0.225490196078431,0.236286919831224,0.213930348258706,0.303921568627451,0.147679324894515,0.174129353233831,0.156862745098039,0.143459915611814,0.203980099502488,0.225490196078431,0.181434599156118,0.243781094527363,0.215686274509804
21,28,Xena,0.20253164556962,0.208955223880597,0.176470588235294,0.217299578059072,0.213930348258706,0.274509803921569,0.128691983122363,0.169154228855721,0.137254901960784,0.137130801687764,0.189054726368159,0.215686274509804,0.175105485232068,0.248756218905473,0.254901960784314
22,28,Xena,0.210970464135021,0.203980099502488,0.186274509803922,0.234177215189873,0.194029850746269,0.254901960784314,0.132911392405063,0.18407960199005,0.186274509803922,0.145569620253165,0.213930348258706,0.235294117647059,0.181434599156118,0.223880597014925,0.196078431372549
23,28,Xena,0.215189873417722,0.169154228855721,0.225490196078431,0.227848101265823,0.233830845771144,0.264705882352941,0.143459915611814,0.213930348258706,0.205882352941176,0.132911392405063,0.213930348258706,0.225490196078431,0.181434599156118,0.248756218905473,0.235294117647059
24,28,Xena,0.215189873417722,0.18407960199005,0.264705882352941,0.210970464135021,0.218905472636816,0.274509803921569,0.139240506329114,0.164179104477612,0.176470588235294,0.160337552742616,0.194029850746269,0.215686274509804,0.183544303797468,0.238805970149254,0.186274509803922
6,29,Xena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,29,Xena,0.00638977635782748,0.015748031496063,0,0.00159744408945687,0.00393700787401575,0,0.00159744408945687,0.00393700787401575,0,0.00479233226837061,0.00393700787401575,0,0,0,0.00869565217391304
8,29,Xena,0.0143769968051118,0.0236220472440945,0,0.00479233226837061,0.0118110236220472,0,0.00159744408945687,0.00393700787401575,0,0,0.00393700787401575,0.00869565217391304,0.00638977635782748,0.0078740157480315,0
9,29,Xena,0.0335463258785942,0.0708661417322835,0,0.0191693290734824,0.0511811023622047,0.0173913043478261,0.0111821086261981,0.0118110236220472,0.0173913043478261,0.00798722044728434,0.0196850393700787,0.0173913043478261,0.0255591054313099,0.0196850393700787,0.0347826086956522
10,29,Xena,0.180511182108626,0.228346456692913,0.130434782608696,0.15814696485623,0.177165354330709,0.0869565217391304,0.100638977635783,0.0905511811023622,0.0956521739130435,0.0862619808306709,0.12992125984252,0.139130434782609,0.105431309904153,0.114173228346457,0.165217391304348
11,29,Xena,0.255591054313099,0.326771653543307,0.226086956521739,0.242811501597444,0.267716535433071,0.217391304347826,0.180511182108626,0.125984251968504,0.182608695652174,0.121405750798722,0.153543307086614,0.182608695652174,0.151757188498403,0.153543307086614,0.278260869565217
12,29,Xena,0.26517571884984,0.311023622047244,0.269565217391304,0.257188498402556,0.259842519685039,0.226086956521739,0.186900958466454,0.161417322834646,0.173913043478261,0.134185303514377,0.181102362204724,0.2,0.175718849840256,0.200787401574803,0.28695652173913
13,29,Xena,0.298722044728434,0.34251968503937,0.243478260869565,0.26517571884984,0.240157480314961,0.295652173913043,0.191693290734824,0.18503937007874,0.165217391304348,0.13258785942492,0.188976377952756,0.2,0.169329073482428,0.196850393700787,0.321739130434783
14,29,Xena,0.257188498402556,0.28740157480315,0.217391304347826,0.228434504792332,0.208661417322835,0.173913043478261,0.170926517571885,0.15748031496063,0.191304347826087,0.111821086261981,0.181102362204724,0.130434782608696,0.199680511182109,0.169291338582677,0.252173913043478
15,29,Xena,0.21405750798722,0.251968503937008,0.191304347826087,0.18370607028754,0.161417322834646,0.173913043478261,0.143769968051118,0.137795275590551,0.147826086956522,0.0862619808306709,0.153543307086614,0.104347826086957,0.138977635782748,0.15748031496063,0.234782608695652
16,29,Xena,0.230031948881789,0.263779527559055,0.234782608695652,0.20926517571885,0.200787401574803,0.208695652173913,0.159744408945687,0.173228346456693,0.147826086956522,0.10702875399361,0.196850393700787,0.208695652173913,0.170926517571885,0.169291338582677,0.226086956521739
17,29,Xena,0.178913738019169,0.208661417322835,0.2,0.175718849840256,0.161417322834646,0.2,0.138977635782748,0.173228346456693,0.173913043478261,0.0878594249201278,0.15748031496063,0.147826086956522,0.13258785942492,0.149606299212598,0.208695652173913
18,29,Xena,0.188498402555911,0.228346456692913,0.234782608695652,0.210862619808307,0.232283464566929,0.182608695652174,0.175718849840256,0.149606299212598,0.147826086956522,0.113418530351438,0.228346456692913,0.139130434782609,0.156549520766773,0.188976377952756,0.217391304347826
19,29,Xena,0.191693290734824,0.21259842519685,0.156521739130435,0.191693290734824,0.192913385826772,0.208695652173913,0.162939297124601,0.161417322834646,0.139130434782609,0.115015974440895,0.204724409448819,0.173913043478261,0.162939297124601,0.18503937007874,0.217391304347826
20,29,Xena,0.199680511182109,0.240157480314961,0.217391304347826,0.204472843450479,0.18503937007874,0.182608695652174,0.143769968051118,0.173228346456693,0.182608695652174,0.105431309904153,0.208661417322835,0.121739130434783,0.146964856230032,0.149606299212598,0.156521739130435
21,29,Xena,0.196485623003195,0.224409448818898,0.217391304347826,0.188498402555911,0.169291338582677,0.156521739130435,0.130990415335463,0.145669291338583,0.139130434782609,0.0894568690095847,0.177165354330709,0.0956521739130435,0.130990415335463,0.145669291338583,0.217391304347826
